ID,date_cer,kwh
2532,35029,2.03228962
2532,35030,2.021217215
2532,35031,1.872243038
2532,35032,1.695084557
2532,35033,1.750446582
2532,35034,1.695587848
2532,35035,1.733837975
2532,35036,2.220017215
2532,35037,1.888348354
2532,35038,1.861170633
2532,35039,2.082115443
2532,35040,1.695084557
2532,35041,1.94371038
2532,35042,1.783663797
2532,35043,1.954782785
2532,35044,1.944213671
2532,35045,1.739374177
2532,35046,0.26523443
2532,35047,0
2532,35048,
2532,35101,0
2532,35102,
2532,35103,
2532,35104,-999
2532,35105,
2532,35106,
2532,35107,0
2532,35108,-999
2532,35109,-999
2532,35110,0
2532,35111,
2532,35112,0
2532,35113,-999
2532,35114,-999
2532,35115,
2532,35116,
2532,35117,2.358512025
2532,35118,3.253085316
2532,35119,2.347940253
2532,35120,2.280985696
2532,35121,2.148586835
2532,35122,1.982962405
2532,35123,2.005112785
2532,35124,1.867176329
2532,35125,0.541174051
2532,35126,
2532,35127,-999
2532,35128,
2532,35129,
2532,35130,
2532,35131,3.916086456
2532,35132,2.458188734
2532,35133,2.098748481
2532,35134,2.104789494
2532,35135,2.137511646
2532,35136,1.911477089
2532,35137,1.866672911
2532,35138,2.3862
2532,35139,2.02172557
2532,35140,2.016187975
2532,35141,2.01065038
2532,35142,1.971887215
2532,35143,2.005112785
2532,35144,2.037834937
2532,35145,1.977928228
2532,35146,2.043372532
2532,35147,1.939165063
2532,35148,1.971887215
2532,35201,0.011100253
2532,35202,
2532,35203,
2532,35204,0
2532,35205,
2532,35206,0
2532,35207,
2532,35208,
2532,35209,
2532,35210,
2532,35211,-999
2532,35212,
2532,35213,0
2532,35214,-999
2532,35215,
2532,35216,
2532,35217,
2532,35218,0
2532,35219,0.924348354
2532,35220,4.013750633
2532,35221,2.906248101
2532,35222,1.760399241
2532,35223,-999
2532,35224,0
2532,35225,
2532,35226,0.554003544
2532,35227,4.212546076
2532,35228,2.746303544
2532,35229,2.529848608
2532,35230,2.5909
2532,35231,2.341648861
2532,35232,2.220050633
2532,35233,2.270001772
2532,35234,2.109048101
2532,35235,2.17564962
2532,35236,2.203400253
2532,35237,2.170099494
2532,35238,2.236701013
2532,35239,2.158999241
2532,35240,2.136798734
2532,35241,2.153953671
2532,35242,2.086847595
2532,35243,2.048501266
2532,35244,2.031850886
2532,35245,2.086847595
2532,35246,2.020750633
2532,35247,2.081802025
2532,35248,1.993
2532,35301,
2532,35302,
2532,35303,
2532,35304,0
2532,35305,
2532,35306,
2532,35307,-999
2532,35308,-999
2532,35309,
2532,35310,-999
2532,35311,
2532,35312,-999
2532,35313,-999
2532,35314,-999
2532,35315,-999
2532,35316,
2532,35317,0
2532,35318,-999
2532,35319,2.059985316
2532,35320,4.004687975
2532,35321,2.474801519
2532,35322,2.457685316
2532,35323,0.646388354
2532,35324,
2532,35325,
2532,35326,0
2532,35327,-999
2532,35328,1.143261646
2532,35329,4.15369962
2532,35330,2.574478228
2532,35331,2.833234937
2532,35332,2.579512405
2532,35333,2.358512025
2532,35334,2.353477848
2532,35335,2.170737215
2532,35336,1.82287557
2532,35337,2.623309747
2532,35338,2.15412443
2532,35339,2.132477468
2532,35340,2.22057557
2532,35341,2.170737215
2532,35342,2.159662025
2532,35343,2.01065038
2532,35344,2.120898861
2532,35345,2.126436456
2532,35346,2.138015063
2532,35347,2.109823671
2532,35348,1.088389114
2532,35401,
2532,35402,
2532,35403,
2532,35404,0
2532,35405,-999
2532,35406,
2532,35407,-999
2532,35408,-999
2532,35409,
2532,35410,-999
2532,35411,
2532,35412,
2532,35413,0
2532,35414,0
2532,35415,-999
2532,35416,
2532,35417,-999
2532,35418,
2532,35419,
2532,35420,0.969235443
2532,35421,4.126317975
2532,35422,1.628517468
2532,35423,
2532,35424,0.587094177
2532,35425,4.043529114
2532,35426,2.846624304
2532,35427,2.742128608
2532,35428,2.708306329
2532,35429,2.7916
2532,35430,2.55332962
2532,35431,2.171188354
2532,35432,2.293352405
2532,35433,2.160082532
2532,35434,2.160082532
2532,35435,2.077293671
2532,35436,2.104553418
2532,35437,2.326165063
2532,35438,2.509411139
2532,35439,2.342823797
2532,35440,2.221164557
2532,35441,2.171188354
2532,35442,2.099505316
2532,35443,2.087894684
2532,35444,2.126765063
2532,35445,2.187847089
2532,35446,2.215611646
2532,35447,2.105058228
2532,35448,2.005105823
2532,35501,1.210330253
2532,35502,-999
2532,35503,-999
2532,35504,0
2532,35505,
2532,35506,0
2532,35507,
2532,35508,0
2532,35509,-999
2532,35510,0
2532,35511,0
2532,35512,
2532,35513,
2532,35514,0
2532,35515,
2532,35516,
2532,35517,
2532,35518,0.566946835
2532,35519,4.093153671
2532,35520,3.371308861
2532,35521,2.443945823
2532,35522,2.410536456
2532,35523,2.32144481
2532,35524,2.366496835
2532,35525,2.504690127
2532,35526,2.52139481
2532,35527,2.349792152
2532,35528,2.293603671
2532,35529,2.333087468
2532,35530,2.177177089
2532,35531,2.182745316
2532,35532,2.154904177
2532,35533,2.12149481
2532,35534,2.15541038
2532,35535,2.054676076
2532,35536,2.032909367
2532,35537,1.971658861
2532,35538,2.216154684
2532,35539,2.510764557
2532,35540,2.016204684
2532,35541,2.071380759
2532,35542,2.105296329
2532,35543,2.021772911
2532,35544,2.005068228
2532,35545,2.071380759
2532,35546,2.07745519
2532,35547,2.032909367
2532,35548,1.966090633
2532,35601,2.019229747
2532,35602,0.700621519
2532,35603,
2532,35604,-999
2532,35605,-999
2532,35606,-999
2532,35607,0
2532,35608,
2532,35609,
2532,35610,
2532,35611,
2532,35612,
2532,35613,
2532,35614,-999
2532,35615,
2532,35616,0
2532,35617,
2532,35618,
2532,35619,1.908205063
2532,35620,4.110448101
2532,35621,2.586520253
2532,35622,2.386270253
2532,35623,2.436459494
2532,35624,2.592096835
2532,35625,2.408576582
2532,35626,2.380693671
2532,35627,2.303128481
2532,35628,2.180443671
2532,35629,2.225056329
2532,35630,2.369540506
2532,35631,2.107948101
2532,35632,2.097301899
2532,35633,2.080572152
2532,35634,2.091218354
2532,35635,2.041536076
2532,35636,2.047112658
2532,35637,1.996923418
2532,35638,2.019229747
2532,35639,2.319351266
2532,35640,2.113524684
2532,35641,2.024806329
2532,35642,1.996923418
2532,35643,2.063842405
2532,35644,2.119608228
2532,35645,2.052182278
2532,35646,1.952817722
2532,35647,2.024299367
2532,35648,2.058265823
2532,35701,0.011161519
2532,35702,
2532,35703,0
2532,35704,-999
2532,35705,
2532,35706,
2532,35707,
2532,35708,
2532,35709,0
2532,35710,-999
2532,35711,
2532,35712,0
2532,35713,
2532,35714,
2532,35715,
2532,35716,0
2532,35717,-999
2532,35718,0
2532,35719,1.70923443
2532,35720,4.063300253
2532,35721,0.456607595
2532,35722,
2532,35723,
2532,35724,
2532,35725,3.929869367
2532,35726,2.020742278
2532,35727,0
2532,35728,
2532,35729,
2532,35730,0.657007595
2532,35731,4.8096
2532,35732,2.738630886
2532,35733,2.482930633
2532,35734,2.477349873
2532,35735,2.326669367
2532,35736,2.254626835
2532,35737,2.143011646
2532,35738,2.243465316
2532,35739,2.237884557
2532,35740,2.165334684
2532,35741,1.948192405
2532,35742,2.037484557
2532,35743,2.037484557
2532,35744,2.026323038
2532,35745,1.992838481
2532,35746,2.020742278
2532,35747,1.992838481
2532,35748,1.564134684
2532,35801,-999
2532,35802,-999
2532,35803,0
2532,35804,
2532,35805,
2532,35806,0
2532,35807,
2532,35808,0
2532,35809,
2532,35810,
2532,35811,
2532,35812,
2532,35813,
2532,35814,-999
2532,35815,-999
2532,35816,
2532,35817,1.947923544
2532,35818,4.012692152
2532,35819,2.453240506
2532,35820,2.347523544
2532,35821,2.297952911
2532,35822,2.264062785
2532,35823,2.137101266
2532,35824,2.075390886
2532,35825,2.064768608
2532,35826,2.131031392
2532,35827,2.048076456
2532,35828,2.214492152
2532,35829,2.053640506
2532,35830,2.181107848
2532,35831,2.375343797
2532,35832,2.602964051
2532,35833,2.358651646
2532,35834,2.497247089
2532,35835,2.314645063
2532,35836,2.358651646
2532,35837,2.358651646
2532,35838,2.131537215
2532,35839,2.069826835
2532,35840,0.011128101
2532,35841,0
2532,35842,-999
2532,35843,3.824020253
2532,35844,2.614092152
2532,35845,2.275696709
2532,35846,2.003058228
2532,35847,1.97068557
2532,35848,2.392035949
2532,35901,0.990949873
2532,35902,
2532,35903,0
2532,35904,-999
2532,35905,0
2532,35906,
2532,35907,-999
2532,35908,
2532,35909,
2532,35910,-999
2532,35911,0
2532,35912,-999
2532,35913,0
2532,35914,
2532,35915,
2532,35916,
2532,35917,-999
2532,35918,
2532,35919,2.679197468
2532,35920,3.726153165
2532,35921,3.033396456
2532,35922,0.526252911
2532,35923,2.3916
2532,35924,2.429946329
2532,35925,0.565103797
2532,35926,3.260447089
2532,35927,3.659551646
2532,35928,2.917348354
2532,35929,3.255401519
2532,35930,2.884047595
2532,35931,2.524803038
2532,35932,2.447101266
2532,35933,2.779099747
2532,35934,2.3916
2532,35935,2.275047342
2532,35936,2.292202278
2532,35937,2.170099494
2532,35938,2.181199747
2532,35939,2.109048101
2532,35940,2.120652911
2532,35941,2.125698481
2532,35942,2.031850886
2532,35943,1.948598987
2532,35944,1.815900506
2532,35945,1.881997468
2532,35946,1.865851646
2532,35947,1.838101013
2532,35948,1.799250127
2532,36001,0.891271139
2532,36002,-999
2532,36003,
2532,36004,0
2532,36005,-999
2532,36006,0
2532,36007,-999
2532,36008,
2532,36009,
2532,36010,
2532,36011,
2532,36012,
2532,36013,
2532,36014,0
2532,36015,-999
2532,36016,0
2532,36017,-999
2532,36018,0
2532,36019,
2532,36020,0.044412152
2532,36021,2.785348481
2532,36022,3.942587848
2532,36023,2.724786456
2532,36024,0.104974177
2532,36025,3.488877342
2532,36026,2.59155
2532,36027,2.414406076
2532,36028,2.369993924
2532,36029,2.796451519
2532,36030,2.951389367
2532,36031,2.3922
2532,36032,2.264515063
2532,36033,1.185501646
2532,36034,-999
2532,36035,1.93798481
2532,36036,2.901425696
2532,36037,2.093427342
2532,36038,2.176195443
2532,36039,2.015706076
2532,36040,1.987948481
2532,36041,2.043463671
2532,36042,2.092922658
2532,36043,2.082324304
2532,36044,1.755289367
2532,36045,1.844113671
2532,36046,1.832505949
2532,36047,1.866319747
2532,36048,1.838562152
2532,36101,
2532,36102,
2532,36103,
2532,36104,0
2532,36105,-999
2532,36106,
2532,36107,
2532,36108,
2532,36109,-999
2532,36110,-999
2532,36111,
2532,36112,0
2532,36113,
2532,36114,
2532,36115,0
2532,36116,
2532,36117,-999
2532,36118,
2532,36119,
2532,36120,-999
2532,36121,4.131198987
2532,36122,3.290442532
2532,36123,2.533358481
2532,36124,1.277264304
2532,36125,-999
2532,36126,2.289902025
2532,36127,3.235501013
2532,36128,2.427507848
2532,36129,2.422467342
2532,36130,2.538398987
2532,36131,2.334258481
2532,36132,2.234456456
2532,36133,2.129109873
2532,36134,2.112476203
2532,36135,1.93555443
2532,36136,2.085257468
2532,36137,1.957732658
2532,36138,2.201189114
2532,36139,2.167921772
2532,36140,
2532,36141,
2532,36142,0.215733671
2532,36143,3.777355443
2532,36144,2.217822785
2532,36145,2.140198987
2532,36146,2.068623797
2532,36147,2.013178228
2532,36148,1.985455443
2532,36201,1.491768608
2532,36202,0.011038987
2532,36203,
2532,36204,0
2532,36205,
2532,36206,-999
2532,36207,
2532,36208,
2532,36209,-999
2532,36210,
2532,36211,
2532,36212,-999
2532,36213,
2532,36214,-999
2532,36215,
2532,36216,
2532,36217,-999
2532,36218,-999
2532,36219,
2532,36220,
2532,36221,3.347322025
2532,36222,3.287109367
2532,36223,2.615236456
2532,36224,2.780319494
2532,36225,0.33568557
2532,36226,0.528366076
2532,36227,1.535924557
2532,36228,3.600716962
2532,36229,2.433594937
2532,36230,2.510366076
2532,36231,2.235394937
2532,36232,2.152602532
2532,36233,2.257472911
2532,36234,2.256971139
2532,36235,2.108948354
2532,36236,2.152602532
2532,36237,2.108446582
2532,36238,2.136044051
2532,36239,2.015116962
2532,36240,2.064792405
2532,36241,2.026155949
2532,36242,2.053251646
2532,36243,2.070311899
2532,36244,2.037194937
2532,36245,2.003576203
2532,36246,2.020636456
2532,36247,2.04271443
2532,36248,2.031675443
2532,36301,1.591922278
2532,36302,-999
2532,36303,
2532,36304,
2532,36305,
2532,36306,-999
2532,36307,
2532,36308,-999
2532,36309,-999
2532,36310,0
2532,36311,
2532,36312,
2532,36313,
2532,36314,
2532,36315,0
2532,36316,
2532,36317,
2532,36318,2.654709873
2532,36319,3.536266329
2532,36320,1.399144557
2532,36321,
2532,36322,-999
2532,36323,1.674756456
2532,36324,1.178755443
2532,36325,
2532,36326,
2532,36327,
2532,36328,3.899732658
2532,36329,3.134646076
2532,36330,2.456409873
2532,36331,2.329899494
2532,36332,2.286223291
2532,36333,2.175777722
2532,36334,2.203389114
2532,36335,2.186822278
2532,36336,2.103988101
2532,36337,2.065834177
2532,36338,2.076376709
2532,36339,1.7847
2532,36340,2.693867848
2532,36341,2.048765316
2532,36342,2.087923291
2532,36343,2.038222785
2532,36344,1.811809367
2532,36345,1.76863519
2532,36346,1.685298987
2532,36347,1.729477215
2532,36348,1.685801013
2532,36401,1.817337975
2532,36402,
2532,36403,
2532,36404,
2532,36405,
2532,36406,0
2532,36407,-999
2532,36408,0
2532,36409,
2532,36410,
2532,36411,
2532,36412,-999
2532,36413,-999
2532,36414,
2532,36415,
2532,36416,
2532,36417,-999
2532,36418,-999
2532,36419,
2532,36420,3.275235696
2532,36421,3.35829962
2532,36422,2.579512405
2532,36423,2.55182443
2532,36424,0.928302278
2532,36425,-999
2532,36426,-999
2532,36427,-999
2532,36428,-999
2532,36429,-999
2532,36430,0
2532,36431,0
2532,36432,0.038763165
2532,36433,4.098323671
2532,36434,3.36937481
2532,36435,2.463726329
2532,36436,2.402812785
2532,36437,2.3862
2532,36438,2.358512025
2532,36439,2.706373671
2532,36440,2.463726329
2532,36441,2.358512025
2532,36442,2.308673671
2532,36443,2.17627481
2532,36444,2.110327089
2532,36445,1.910973671
2532,36446,1.795187595
2532,36447,1.78965
2532,36448,1.828413165
2532,36501,1.873713418
2532,36502,0.465901772
2532,36503,
2532,36504,
2532,36505,0
2532,36506,-999
2532,36507,0
2532,36508,-999
2532,36509,
2532,36510,0
2532,36511,
2532,36512,0
2532,36513,
2532,36514,-999
2532,36515,
2532,36516,
2532,36517,
2532,36518,-999
2532,36519,
2532,36520,3.825750886
2532,36521,3.204716962
2532,36522,2.633709367
2532,36523,0.731698228
2532,36524,
2532,36525,3.687294177
2532,36526,2.716581266
2532,36527,2.5948
2532,36528,2.617033924
2532,36529,2.788841519
2532,36530,2.833309367
2532,36531,2.522539747
2532,36532,2.411875443
2532,36533,2.322939747
2532,36534,2.345678987
2532,36535,2.444721013
2532,36536,2.517486582
2532,36537,2.190041519
2532,36538,2.228950886
2532,36539,2.106664304
2532,36540,2.046026329
2532,36541,2.095547342
2532,36542,2.10716962
2532,36543,2.034909367
2532,36544,2.162249114
2532,36545,2.123339747
2532,36546,2.079377215
2532,36547,2.206716962
2532,36548,2.178924557
2532,36601,2.095842532
2532,36602,1.012133671
2532,36603,
2532,36604,0
2532,36605,
2532,36606,
2532,36607,
2532,36608,0
2532,36609,
2532,36610,
2532,36611,-999
2532,36612,0
2532,36613,0
2532,36614,-999
2532,36615,-999
2532,36616,
2532,36617,0
2532,36618,
2532,36619,0.038811899
2532,36620,4.385744557
2532,36621,3.323709873
2532,36622,2.543943544
2532,36623,2.887202025
2532,36624,1.498542532
2532,36625,2.776310886
2532,36626,0.602844557
2532,36627,
2532,36628,
2532,36629,1.421422785
2532,36630,3.998633671
2532,36631,2.505635696
2532,36632,2.410874177
2532,36633,2.394744557
2532,36634,2.3892
2532,36635,3.091846582
2532,36636,2.610478228
2532,36637,2.1901
2532,36638,2.455230633
2532,36639,2.312080253
2532,36640,2.13465443
2532,36641,2.273268354
2532,36642,2.250586076
2532,36643,2.256634684
2532,36644,2.344843544
2532,36645,1.825167342
2532,36646,1.808533671
2532,36647,1.808533671
2532,36648,1.7919
2532,36701,
2532,36702,-999
2532,36703,
2532,36704,
2532,36705,-999
2532,36706,
2532,36707,0
2532,36708,0
2532,36709,
2532,36710,
2532,36711,
2532,36712,
2532,36713,0
2532,36714,
2532,36715,0
2532,36716,0
2532,36717,
2532,36718,
2532,36719,-999
2532,36720,3.641987342
2532,36721,3.326213924
2532,36722,2.612444937
2532,36723,2.689622785
2532,36724,2.634639873
2532,36725,2.623542405
2532,36726,3.398347468
2532,36727,2.778402532
2532,36728,2.291122785
2532,36729,2.391
2532,36730,2.330468354
2532,36731,2.25783038
2532,36732,2.25833481
2532,36733,2.136262658
2532,36734,2.263883544
2532,36735,2.136262658
2532,36736,2.036889873
2532,36737,2.053536076
2532,36738,2.075226582
2532,36739,1.998048734
2532,36740,2.158962025
2532,36741,2.047482911
2532,36742,2.020243671
2532,36743,1.9925
2532,36744,2.075731013
2532,36745,2.030836709
2532,36746,2.036889873
2532,36747,2.036889873
2532,36748,0.797
2532,36801,-999
2532,36802,
2532,36803,
2532,36804,-999
2532,36805,
2532,36806,-999
2532,36807,
2532,36808,
2532,36809,-999
2532,36810,-999
2532,36811,
2532,36812,
2532,36813,
2532,36814,-999
2532,36815,
2532,36816,-999
2532,36817,-999
2532,36818,
2532,36819,-999
2532,36820,2.292388861
2532,36821,4.007128101
2532,36822,2.552887595
2532,36823,2.502811139
2532,36824,2.3976
2532,36825,2.392035949
2532,36826,2.48662481
2532,36827,2.919103291
2532,36828,3.024820253
2532,36829,2.863968608
2532,36830,3.191235949
2532,36831,2.275190886
2532,36832,2.181107848
2532,36833,2.297952911
2532,36834,2.291883038
2532,36835,2.331337215
2532,36836,2.164415696
2532,36837,2.08702481
2532,36838,2.092083038
2532,36839,2.119903291
2532,36840,2.025820253
2532,36841,2.075896709
2532,36842,2.119903291
2532,36843,1.315645063
2532,36844,0
2532,36845,1.847770633
2532,36846,2.813892152
2532,36847,1.587271899
2532,36848,-999
2532,36901,
2532,36902,0
2532,36903,
2532,36904,
2532,36905,
2532,36906,0
2532,36907,-999
2532,36908,
2532,36909,
2532,36910,
2532,36911,
2532,36912,-999
2532,36913,
2532,36914,-999
2532,36915,
2532,36916,-999
2532,36917,0
2532,36918,1.732718354
2532,36919,3.996097468
2532,36920,3.32066519
2532,36921,2.595798734
2532,36922,2.562506329
2532,36923,2.474231013
2532,36924,2.501470253
2532,36925,2.479779747
2532,36926,2.507018987
2532,36927,2.45758481
2532,36928,2.512567722
2532,36929,2.329963924
2532,36930,2.413194937
2532,36931,2.352663291
2532,36932,2.241184177
2532,36933,2.19175
2532,36934,2.474231013
2532,36935,2.158457595
2532,36936,2.119616456
2532,36937,2.32491962
2532,36938,2.236139873
2532,36939,2.19175
2532,36940,2.169555063
2532,36941,2.19175
2532,36942,2.097421519
2532,36943,2.164006329
2532,36944,2.202847468
2532,36945,2.152908861
2532,36946,2.086828481
2532,36947,1.273182278
2532,36948,-999
2532,37001,
2532,37002,
2532,37003,-999
2532,37004,0
2532,37005,
2532,37006,-999
2532,37007,
2532,37008,-999
2532,37009,0
2532,37010,
2532,37011,-999
2532,37012,
2532,37013,0
2532,37014,-999
2532,37015,0
2532,37016,0.094247848
2532,37017,4.04759038
2532,37018,3.307795443
2532,37019,2.552292532
2532,37020,2.507195443
2532,37021,2.574081013
2532,37022,2.652114177
2532,37023,2.618671392
2532,37024,2.33491443
2532,37025,-999
2532,37026,-999
2532,37027,0.84519038
2532,37028,4.519843038
2532,37029,2.44639038
2532,37030,2.362783418
2532,37031,2.296404557
2532,37032,2.307045443
2532,37033,2.229518987
2532,37034,2.279683165
2532,37035,2.857837975
2532,37036,2.423588481
2532,37037,2.257387975
2532,37038,2.240666582
2532,37039,2.151485823
2532,37040,2.107402152
2532,37041,2.22394519
2532,37042,2.207223797
2532,37043,2.13476443
2532,37044,2.129190633
2532,37045,2.184928608
2532,37046,2.096254557
2532,37047,2.118043038
2532,37048,2.090680759
2532,37101,1.730131519
2532,37102,
2532,37103,
2532,37104,-999
2532,37105,
2532,37106,0
2532,37107,
2532,37108,0
2532,37109,
2532,37110,-999
2532,37111,
2532,37112,
2532,37113,
2532,37114,
2532,37115,-999
2532,37116,
2532,37117,
2532,37118,
2532,37119,
2532,37120,1.458708608
2532,37121,4.092572278
2532,37122,2.917417215
2532,37123,2.866872911
2532,37124,2.584330253
2532,37125,2.456958608
2532,37126,2.545411139
2532,37127,2.895177722
2532,37128,2.434719114
2532,37129,2.306842025
2532,37130,2.334641392
2532,37131,2.307347468
2532,37132,2.284602532
2532,37133,2.335146835
2532,37134,2.345761139
2532,37135,2.279548101
2532,37136,2.256803165
2532,37137,2.312907342
2532,37138,2.528731519
2532,37139,2.717261772
2532,37140,2.185030253
2532,37141,2.141056709
2532,37142,2.168350633
2532,37143,2.063218481
2532,37144,1.840823544
2532,37145,1.785730253
2532,37146,1.880248101
2532,37147,1.874688228
2532,37148,0.987130253
2532,37201,
2532,37202,-999
2532,37203,
2532,37204,-999
2532,37205,-999
2532,37206,
2532,37207,
2532,37208,
2532,37209,0
2532,37210,0
2532,37211,
2532,37212,-999
2532,37213,
2532,37214,
2532,37215,-999
2532,37216,0
2532,37217,
2532,37218,
2532,37219,0.01115038
2532,37220,4.053669873
2532,37221,3.309128608
2532,37222,2.774924051
2532,37223,2.8028
2532,37224,2.61932557
2532,37225,2.541272911
2532,37226,2.435851139
2532,37227,2.452576709
2532,37228,2.580299241
2532,37229,2.357798481
2532,37230,2.335497722
2532,37231,2.375030886
2532,37232,2.491096203
2532,37233,2.4024
2532,37234,2.513903797
2532,37235,2.830169114
2532,37236,2.430275949
2532,37237,2.252376709
2532,37238,2.19104962
2532,37239,2.18547443
2532,37240,2.179899241
2532,37241,2.19662481
2532,37242,2.2022
2532,37243,2.135804557
2532,37244,1.979699241
2532,37245,1.78507443
2532,37246,1.79064962
2532,37247,1.79064962
2532,37248,1.896071392
2532,37301,1.973973418
2532,37302,1.711285063
2532,37303,
2532,37304,
2532,37305,-999
2532,37306,
2532,37307,
2532,37308,
2532,37309,0
2532,37310,0
2532,37311,0
2532,37312,0
2532,37313,
2532,37314,
2532,37315,0
2532,37316,-999
2532,37317,0
2532,37318,0
2532,37319,2.871280253
2532,37320,3.879861266
2532,37321,2.743238734
2532,37322,2.519674177
2532,37323,2.453112911
2532,37324,1.215378228
2532,37325,
2532,37326,0.892225823
2532,37327,3.935752405
2532,37328,2.860102025
2532,37329,2.709195949
2532,37330,2.531360506
2532,37331,2.386043544
2532,37332,2.313385063
2532,37333,2.325071392
2532,37334,2.285439494
2532,37335,2.162987089
2532,37336,2.190932658
2532,37337,2.096425823
2532,37338,2.425167342
2532,37339,2.252412911
2532,37340,2.246823797
2532,37341,2.257493924
2532,37342,2.152316962
2532,37343,2.190932658
2532,37344,2.190932658
2532,37345,2.174165316
2532,37346,2.202110886
2532,37347,2.2077
2532,37348,1.650312911
2532,37401,
2532,37402,
2532,37403,
2532,37404,
2532,37405,
2532,37406,
2532,37407,0
2532,37408,
2532,37409,-999
2532,37410,0
2532,37411,-999
2532,37412,
2532,37413,
2532,37414,
2532,37415,
2532,37416,0
2532,37417,
2532,37418,1.312852405
2532,37419,3.972532152
2532,37420,3.054701772
2532,37421,2.793044051
2532,37422,2.609477975
2532,37423,2.492847595
2532,37424,1.797122025
2532,37425,2.615055949
2532,37426,2.42540481
2532,37427,2.414755949
2532,37428,2.531893418
2532,37429,2.336664304
2532,37430,2.326015443
2532,37431,2.347820253
2532,37432,2.253501772
2532,37433,2.22510481
2532,37434,2.264657722
2532,37435,2.270235696
2532,37436,2.164254177
2532,37437,2.292547595
2532,37438,2.731686329
2532,37439,2.470535696
2532,37440,2.30877443
2532,37441,2.225611899
2532,37442,2.197722025
2532,37443,2.030889873
2532,37444,2.141942278
2532,37445,2.075513671
2532,37446,2.091740506
2532,37447,2.148027342
2532,37448,1.079084557
2532,37501,
2532,37502,
2532,37503,-999
2532,37504,-999
2532,37505,
2532,37506,-999
2532,37507,0
2532,37508,
2532,37509,
2532,37510,-999
2532,37511,0
2532,37512,
2532,37513,-999
2532,37514,
2532,37515,0
2532,37516,
2532,37517,-999
2532,37518,
2532,37519,1.908804304
2532,37520,4.023594684
2532,37521,2.628484051
2532,37522,2.510995696
2532,37523,2.466746835
2532,37524,2.455557468
2532,37525,2.125979747
2532,37526,
2532,37527,
2532,37528,0.636268101
2532,37529,4.575942532
2532,37530,3.404110633
2532,37531,3.242373418
2532,37532,2.500314937
2532,37533,2.4108
2532,37534,2.477427595
2532,37535,2.461152152
2532,37536,2.232278734
2532,37537,2.215494684
2532,37538,2.254657468
2532,37539,2.215494684
2532,37540,2.2099
2532,37541,2.176331899
2532,37542,2.064438228
2532,37543,2.126488354
2532,37544,2.176331899
2532,37545,1.813694684
2532,37546,
2532,37547,2.634078734
2532,37548,
2532,37601,-999
2532,37602,-999
2532,37603,0
2532,37604,
2532,37605,
2532,37606,0
2532,37607,-999
2532,37608,0
2532,37609,
2532,37610,
2532,37611,
2532,37612,
2532,37613,
2532,37614,
2532,37615,
2532,37616,
2532,37617,-999
2532,37618,-999
2532,37619,3.100765443
2532,37620,3.475566456
2532,37621,2.732584557
2532,37622,2.123023671
2532,37623,0.011203291
2532,37624,0
2532,37625,1.704427975
2532,37626,3.463853924
2532,37627,2.598145063
2532,37628,2.441808228
2532,37629,2.693373038
2532,37630,2.430604937
2532,37631,2.201446709
2532,37632,2.307368734
2532,37633,2.4138
2532,37634,2.396995063
2532,37635,2.017101646
2532,37636,1.413651646
2532,37637,2.726982911
2532,37638,2.301767089
2532,37639,2.022703291
2532,37640,2.106727975
2532,37641,2.067516456
2532,37642,2.050202278
2532,37643,1.91117962
2532,37644,1.972288481
2532,37645,1.96108519
2532,37646,1.894374684
2532,37647,0.184345063
2532,37648,
2532,37701,
2532,37702,
2532,37703,0
2532,37704,-999
2532,37705,-999
2532,37706,
2532,37707,0
2532,37708,
2532,37709,-999
2532,37710,
2532,37711,0
2532,37712,
2532,37713,-999
2532,37714,
2532,37715,0
2532,37716,
2532,37717,
2532,37718,0.753622785
2532,37719,4.143144304
2532,37720,2.975817722
2532,37721,2.690855696
2532,37722,2.591118987
2532,37723,2.467465823
2532,37724,1.250779747
2532,37725,-999
2532,37726,1.792207595
2532,37727,3.640389873
2532,37728,2.735635443
2532,37729,2.345339241
2532,37730,2.305648101
2532,37731,2.362131646
2532,37732,2.333635443
2532,37733,2.24458481
2532,37734,2.350427848
2532,37735,2.255779747
2532,37736,2.227792405
2532,37737,2.216597468
2532,37738,2.138232911
2532,37739,2.451182278
2532,37740,2.104648101
2532,37741,2.099559494
2532,37742,2.115843038
2532,37743,2.194716456
2532,37744,2.093453165
2532,37745,1.836987342
2532,37746,1.792207595
2532,37747,1.747427848
2532,37748,1.831389873
2532,37801,0.011172658
2532,37802,
2532,37803,
2532,37804,
2532,37805,
2532,37806,
2532,37807,0
2532,37808,
2532,37809,
2532,37810,
2532,37811,-999
2532,37812,
2532,37813,
2532,37814,-999
2532,37815,0
2532,37816,-999
2532,37817,0
2532,37818,
2532,37819,2.323912911
2532,37820,3.989654684
2532,37821,2.613386329
2532,37822,2.423958987
2532,37823,2.518418734
2532,37824,2.390441013
2532,37825,2.373682025
2532,37826,2.390441013
2532,37827,2.412786329
2532,37828,2.435131646
2532,37829,2.301567595
2532,37830,2.312232405
2532,37831,2.26804962
2532,37832,2.273635949
2532,37833,2.261955443
2532,37834,2.195427342
2532,37835,2.173589873
2532,37836,2.167495696
2532,37837,2.161909367
2532,37838,2.184254684
2532,37839,2.050690633
2532,37840,2.022758987
2532,37841,2.128391392
2532,37842,2.084208608
2532,37843,2.006
2532,37844,2.022758987
2532,37845,1.727191392
